Row	Sample Name	Transaction Id	Anon Student Id	Session Id	Time	Time Zone	Duration (sec)	Student Response Type	Student Response Subtype	Tutor Response Type	Tutor Response Subtype	Level (Sequence)	Level (Unit)	Level (Module)	Problem Name	Problem View	Problem Start Time	Step Name	Attempt At Step	Is Last Attempt	Outcome	Selection	Selection	Selection	Selection	Selection	Selection	Selection	Selection	Selection	Selection	Selection	Selection	Selection	Selection	Selection	Selection	Selection	Selection	Selection	Selection	Selection	Selection	Selection	Selection	Action	Action	Input	Input	Feedback Text	Feedback Classification	Help Level	Total Num Hints	Condition Name	Condition Type	KC (Single-KC)	KC Category (Single-KC)	KC (Unique-step)	KC Category (Unique-step)	School	Class	CF (Original Problem Name)	CF (oli:activityGuid)	CF (oli:highStakes)	CF (oli:purpose)	CF (oli:resourceType)	CF (step_id)	CF (tool_event_time)	CF (tutor_event_time)
62298	All Data	50a02afb854fef260d6b4b30c874e448	Stu_993bfd713994f31f206320d966960c96	81f1504f0a0001dc0019a2a667fbae01	7/10/18 2:37	America/New_York	2	ATTEMPT		RESULT		Computational Discrete Math	Computational Discrete Math	>Logic	module_2_problem_2	4	7/10/18 2:07	done ButtonPressed	1	1	CORRECT	done																								ButtonPressed		-1						none	none	Single-KC		KC204		Carnegie Mellon University	csdmpf18						-1	2018-07-10 02:37:21.605 UTC	2018-07-10 02:37:21.645 UTC
62299	All Data	1d09fab59ba1cd387a15028aea4ec0c2	Stu_993bfd713994f31f206320d966960c96	81f1504f0a0001dc0019a2a667fbae01	7/10/18 2:56	America/New_York	4.333	ATTEMPT		RESULT		Computational Discrete Math	Computational Discrete Math	>Logic	module_2_problem_3	5	7/10/18 2:56	submit_btn1 ButtonPressed	1	1	CORRECT	ans_table_c1																								UpdateTextField		p|(p&q)|q		Good move				none	none	Single-KC		KC8		Carnegie Mellon University	csdmpf18						-1	2018-07-10 02:56:21.920 UTC	2018-07-10 02:56:21.975 UTC
62300	All Data	0b1310e0cdc475684e2d2b9c87a65774	Stu_993bfd713994f31f206320d966960c96	81f1504f0a0001dc0019a2a667fbae01	7/10/18 2:56	America/New_York	4.333	ATTEMPT	tutor-performed			Computational Discrete Math	Computational Discrete Math	>Logic	module_2_problem_3	5	7/10/18 2:56					group2																								setVisible		TRUE						none	none					Carnegie Mellon University	csdmpf18							2018-07-10 02:56:21.967 UTC	
62301	All Data	302e8615f5e207319371ab4074909cd4	Stu_993bfd713994f31f206320d966960c96	81f1504f0a0001dc0019a2a667fbae01	7/10/18 2:56	America/New_York	4.333	ATTEMPT	tutor-performed			Computational Discrete Math	Computational Discrete Math	>Logic	module_2_problem_3	5	7/10/18 2:56					ans_table_c1																								lock								none	none					Carnegie Mellon University	csdmpf18							2018-07-10 02:56:21.963 UTC	
62302	All Data	fcc29ac3588f3b6f2a2e1a5ccb333eea	Stu_993bfd713994f31f206320d966960c96	81f1504f0a0001dc0019a2a667fbae01	7/10/18 2:56	America/New_York	32	ATTEMPT		RESULT		Computational Discrete Math	Computational Discrete Math	>Logic	module_2_problem_3	5	7/10/18 2:56	submit_btn2 ButtonPressed	1	0	INCORRECT	ans_table_c2																								UpdateTextField		p|(p|q&q)		Your input adds more steps than necessary to the simplification process. Find a more efficient simplification.				none	none	Single-KC		KC170		Carnegie Mellon University	csdmpf18						"[submit_btn2,ButtonPressed]"	2018-07-10 02:56:53.127 UTC	2018-07-10 02:56:53.208 UTC
62303	All Data	eab08e21f834bc0af3556941b83c2bbf	Stu_993bfd713994f31f206320d966960c96	81f1504f0a0001dc0019a2a667fbae01	7/10/18 2:56	America/New_York	5	ATTEMPT		RESULT		Computational Discrete Math	Computational Discrete Math	>Logic	module_2_problem_3	5	7/10/18 2:56	submit_btn2 ButtonPressed	2	0	INCORRECT	done																								ButtonPressed		-1		"I'm sorry, but you are not done yet. Please continue working."				none	none	Single-KC		KC170		Carnegie Mellon University	csdmpf18						"[submit_btn2,ButtonPressed]"	2018-07-10 02:56:58.43 UTC	2018-07-10 02:56:58.108 UTC
62304	All Data	df62b21e4b13cf872f128328bd520505	Stu_993bfd713994f31f206320d966960c96	81f1504f0a0001dc0019a2a667fbae01	7/10/18 2:57	America/New_York	34	ATTEMPT		RESULT		Computational Discrete Math	Computational Discrete Math	>Logic	module_2_problem_3	5	7/10/18 2:56	submit_btn2 ButtonPressed	3	0	INCORRECT	ans_table_c2																								UpdateTextField		~(p!&q)		"Your answer is incorrect, here's a counterexample:<ul style=""margin: 0;""><li>p is true</li><li>q is false</li></ul>where the given expression and your expression evaluate differently."				none	none	Single-KC		KC170		Carnegie Mellon University	csdmpf18						"[submit_btn2,ButtonPressed]"	2018-07-10 02:57:32.672 UTC	2018-07-10 02:57:32.738 UTC
62305	All Data	405e3506f63fd05a9d525fa4812d4785	Stu_993bfd713994f31f206320d966960c96	81f1504f0a0001dc0019a2a667fbae01	7/10/18 2:59	America/New_York	98	ATTEMPT		RESULT		Computational Discrete Math	Computational Discrete Math	>Logic	module_2_problem_3	5	7/10/18 2:56	submit_btn2 ButtonPressed	4	0	INCORRECT	ans_table_c2																								UpdateTextField		p&(p|q)|q		Your input adds more steps than necessary to the simplification process. Find a more efficient simplification.				none	none	Single-KC		KC170		Carnegie Mellon University	csdmpf18						"[submit_btn2,ButtonPressed]"	2018-07-10 02:59:10.504 UTC	2018-07-10 02:59:10.572 UTC
62306	All Data	892d7540b59ac5f7eb3f299efb880476	Stu_993bfd713994f31f206320d966960c96	81f1504f0a0001dc0019a2a667fbae01	7/10/18 2:59	America/New_York	7.333	ATTEMPT		RESULT		Computational Discrete Math	Computational Discrete Math	>Logic	module_2_problem_3	5	7/10/18 2:56	submit_btn2 ButtonPressed	5	1	CORRECT	ans_table_c2																								UpdateTextField		p|q		Good move				none	none	Single-KC		KC170		Carnegie Mellon University	csdmpf18						-1	2018-07-10 02:59:32.957 UTC	2018-07-10 02:59:33.0 UTC
62307	All Data	dd227c2de804b93b92f5c0d04432b67c	Stu_993bfd713994f31f206320d966960c96	81f1504f0a0001dc0019a2a667fbae01	7/10/18 2:59	America/New_York	7.333	ATTEMPT	tutor-performed			Computational Discrete Math	Computational Discrete Math	>Logic	module_2_problem_3	5	7/10/18 2:56					group3																								setVisible		TRUE						none	none					Carnegie Mellon University	csdmpf18							2018-07-10 02:59:32.995 UTC	
62308	All Data	5f431c73f1133a821e25de85a97fd8dd	Stu_993bfd713994f31f206320d966960c96	81f1504f0a0001dc0019a2a667fbae01	7/10/18 2:59	America/New_York	7.333	ATTEMPT	tutor-performed			Computational Discrete Math	Computational Discrete Math	>Logic	module_2_problem_3	5	7/10/18 2:56					ans_table_c2																								lock								none	none					Carnegie Mellon University	csdmpf18							2018-07-10 02:59:32.992 UTC	
62309	All Data	aced03d5dd03174054a87203966efdd8	Stu_993bfd713994f31f206320d966960c96	81f1504f0a0001dc0019a2a667fbae01	7/10/18 2:59	America/New_York	3	ATTEMPT		RESULT		Computational Discrete Math	Computational Discrete Math	>Logic	module_2_problem_3	5	7/10/18 2:56	done ButtonPressed	1	1	CORRECT	done																								ButtonPressed		-1						none	none	Single-KC		KC9		Carnegie Mellon University	csdmpf18						-1	2018-07-10 02:59:35.278 UTC	2018-07-10 02:59:35.294 UTC
62893	All Data	9983cde18be792fecd2383f672fe945a	Stu_9999cf5a30f4f16d404d6c037bd7e71e	8b3951af0a0001dc7209b65172a0fdab	7/11/18 22:16	America/Los_Angeles	31.333	ATTEMPT		RESULT		Computational Discrete Math	Computational Discrete Math	>Logic	module_2_problem_2	2	7/11/18 21:22	submit_btn1 ButtonPressed	1	1	CORRECT	ans_table_c1																								UpdateTextField		~p		Good move				none	none	Single-KC		KC149		Carnegie Mellon University	csdmpf18						-1	2018-07-11 22:16:42.579 UTC	2018-07-11 22:16:42.597 UTC
62894	All Data	7ba99784e62fe6f61609afd497fa2c53	Stu_9999cf5a30f4f16d404d6c037bd7e71e	8b3951af0a0001dc7209b65172a0fdab	7/11/18 22:16	America/Los_Angeles	31.333	ATTEMPT	tutor-performed			Computational Discrete Math	Computational Discrete Math	>Logic	module_2_problem_2	2	7/11/18 21:22					group2																								setVisible		TRUE						none	none					Carnegie Mellon University	csdmpf18							2018-07-11 22:16:42.595 UTC	
62895	All Data	76211f3eb83c5c7daa55e55224992c0e	Stu_9999cf5a30f4f16d404d6c037bd7e71e	8b3951af0a0001dc7209b65172a0fdab	7/11/18 22:16	America/Los_Angeles	31.333	ATTEMPT	tutor-performed			Computational Discrete Math	Computational Discrete Math	>Logic	module_2_problem_2	2	7/11/18 21:22					ans_table_c1																								lock								none	none					Carnegie Mellon University	csdmpf18							2018-07-11 22:16:42.593 UTC	
62896	All Data	8a5c94a537e48dad8786bd001ab8aa3d	Stu_9999cf5a30f4f16d404d6c037bd7e71e	8b3951af0a0001dc7209b65172a0fdab	7/11/18 22:16	America/Los_Angeles	4	ATTEMPT		RESULT		Computational Discrete Math	Computational Discrete Math	>Logic	module_2_problem_2	2	7/11/18 21:22	done ButtonPressed	1	1	CORRECT	done																								ButtonPressed		-1						none	none	Single-KC		KC204		Carnegie Mellon University	csdmpf18						-1	2018-07-11 22:16:46.816 UTC	2018-07-11 22:16:46.823 UTC
62897	All Data	487e4e8d7da9251c44064f3972e441dd	Stu_9999cf5a30f4f16d404d6c037bd7e71e	8b3951af0a0001dc7209b65172a0fdab	7/11/18 22:19	America/Los_Angeles	188	ATTEMPT		RESULT		Computational Discrete Math	Computational Discrete Math	>Logic	module_2_problem_3	2	7/11/18 21:22	submit_btn1 ButtonPressed	1	0	INCORRECT	ans_table_c1																								UpdateTextField		q		"Your answer is incorrect, here's a counterexample:<ul style=""margin: 0;""><li>q is false</li><li>p is true</li></ul>where the given expression and your expression evaluate differently."				none	none	Single-KC		KC8		Carnegie Mellon University	csdmpf18						"[submit_btn1,ButtonPressed]"	2018-07-11 22:19:54.793 UTC	2018-07-11 22:19:54.833 UTC
62898	All Data	aa1fb94c602d1731f7ff6943050c9faa	Stu_9999cf5a30f4f16d404d6c037bd7e71e	8b3951af0a0001dc7209b65172a0fdab	7/11/18 22:22	America/Los_Angeles	42	ATTEMPT		RESULT		Computational Discrete Math	Computational Discrete Math	>Logic	module_2_problem_3	2	7/11/18 21:22	submit_btn1 ButtonPressed	2	1	CORRECT	ans_table_c1																								UpdateTextField		p | q		Good move				none	none	Single-KC		KC8		Carnegie Mellon University	csdmpf18						-1	2018-07-11 22:22:00.242 UTC	2018-07-11 22:22:00.257 UTC
62899	All Data	d8b14c16004a48e302dbe94511e62568	Stu_9999cf5a30f4f16d404d6c037bd7e71e	8b3951af0a0001dc7209b65172a0fdab	7/11/18 22:22	America/Los_Angeles	42	ATTEMPT	tutor-performed			Computational Discrete Math	Computational Discrete Math	>Logic	module_2_problem_3	2	7/11/18 21:22					ans_table_c1																								lock								none	none					Carnegie Mellon University	csdmpf18							2018-07-11 22:22:00.253 UTC	
62900	All Data	03cde1855117e9b289336f9225b0ad15	Stu_9999cf5a30f4f16d404d6c037bd7e71e	8b3951af0a0001dc7209b65172a0fdab	7/11/18 22:22	America/Los_Angeles	42	ATTEMPT	tutor-performed			Computational Discrete Math	Computational Discrete Math	>Logic	module_2_problem_3	2	7/11/18 21:22					group2																								setVisible		TRUE						none	none					Carnegie Mellon University	csdmpf18							2018-07-11 22:22:00.255 UTC	
62901	All Data	6b308343d6c75b26e298bc8974c59f68	Stu_9999cf5a30f4f16d404d6c037bd7e71e	8b3951af0a0001dc7209b65172a0fdab	7/11/18 22:22	America/Los_Angeles	3	ATTEMPT		RESULT		Computational Discrete Math	Computational Discrete Math	>Logic	module_2_problem_3	2	7/11/18 21:22	done ButtonPressed	1	1	CORRECT	done																								ButtonPressed		-1						none	none	Single-KC		KC9		Carnegie Mellon University	csdmpf18						-1	2018-07-11 22:22:03.875 UTC	2018-07-11 22:22:03.882 UTC
63474	All Data	75a6cb532b7f238a024b9b1f81c03809	Stu_9bbe3edf0f75a29fcbace6aeef89b0a2	6f056fc30a0001dc3798fd39bbf8b1c9	7/6/18 11:22	Asia/Calcutta	66	ATTEMPT		RESULT		Computational Discrete Math	Computational Discrete Math	>Logic	module_2_problem_2	3	7/6/18 9:56	submit_btn1 ButtonPressed	1	1	CORRECT	ans_table_c1																								UpdateTextField		(~p)		Good move				none	none	Single-KC		KC149		Carnegie Mellon University	csdmpf18						-1	2018-07-06 11:22:10.698 UTC	2018-07-06 11:22:10.728 UTC
63475	All Data	d660a9d865f61a1968c5551cd948e79c	Stu_9bbe3edf0f75a29fcbace6aeef89b0a2	6f056fc30a0001dc3798fd39bbf8b1c9	7/6/18 11:22	Asia/Calcutta	66	ATTEMPT	tutor-performed			Computational Discrete Math	Computational Discrete Math	>Logic	module_2_problem_2	3	7/6/18 9:56					group2																								setVisible		TRUE						none	none					Carnegie Mellon University	csdmpf18							2018-07-06 11:22:10.724 UTC	
63476	All Data	6f25b2c458c798a7b2fc941e2f45dc35	Stu_9bbe3edf0f75a29fcbace6aeef89b0a2	6f056fc30a0001dc3798fd39bbf8b1c9	7/6/18 11:22	Asia/Calcutta	66	ATTEMPT	tutor-performed			Computational Discrete Math	Computational Discrete Math	>Logic	module_2_problem_2	3	7/6/18 9:56					ans_table_c1																								lock								none	none					Carnegie Mellon University	csdmpf18							2018-07-06 11:22:10.722 UTC	
63477	All Data	b3d2f2b2e7b1dbef0c0e013fddcd665f	Stu_9bbe3edf0f75a29fcbace6aeef89b0a2	6f056fc30a0001dc3798fd39bbf8b1c9	7/6/18 11:22	Asia/Calcutta	10	ATTEMPT		RESULT		Computational Discrete Math	Computational Discrete Math	>Logic	module_2_problem_2	3	7/6/18 9:56	done ButtonPressed	1	1	CORRECT	done																								ButtonPressed		-1						none	none	Single-KC		KC204		Carnegie Mellon University	csdmpf18						-1	2018-07-06 11:22:20.848 UTC	2018-07-06 11:22:20.860 UTC
63478	All Data	0e5ac11775d184ca9f07b068a288c4e2	Stu_9bbe3edf0f75a29fcbace6aeef89b0a2	6f056fc30a0001dc3798fd39bbf8b1c9	7/6/18 11:23	Asia/Calcutta	75	ATTEMPT		RESULT		Computational Discrete Math	Computational Discrete Math	>Logic	module_2_problem_3	3	7/6/18 9:56	submit_btn1 ButtonPressed	1	0	INCORRECT	ans_table_c1																								UpdateTextField		p&q		"Your answer is incorrect, here's a counterexample:<ul style=""margin: 0;""><li>p is true</li><li>q is false</li></ul>where the given expression and your expression evaluate differently."				none	none	Single-KC		KC8		Carnegie Mellon University	csdmpf18						"[submit_btn1,ButtonPressed]"	2018-07-06 11:23:35.765 UTC	2018-07-06 11:23:35.825 UTC
63479	All Data	c1f7cf30a3f4ba72fced6acd29bef4a7	Stu_9bbe3edf0f75a29fcbace6aeef89b0a2	6f056fc30a0001dc3798fd39bbf8b1c9	7/6/18 11:24	Asia/Calcutta	12	ATTEMPT		RESULT		Computational Discrete Math	Computational Discrete Math	>Logic	module_2_problem_3	3	7/6/18 9:56	submit_btn1 ButtonPressed	2	1	CORRECT	ans_table_c1																								UpdateTextField		p|q		Good move				none	none	Single-KC		KC8		Carnegie Mellon University	csdmpf18						-1	2018-07-06 11:24:11.649 UTC	2018-07-06 11:24:11.676 UTC
63480	All Data	054c76f05078e491fd1dcb4982dd657f	Stu_9bbe3edf0f75a29fcbace6aeef89b0a2	6f056fc30a0001dc3798fd39bbf8b1c9	7/6/18 11:24	Asia/Calcutta	12	ATTEMPT	tutor-performed			Computational Discrete Math	Computational Discrete Math	>Logic	module_2_problem_3	3	7/6/18 9:56					ans_table_c1																								lock								none	none					Carnegie Mellon University	csdmpf18							2018-07-06 11:24:11.668 UTC	
63481	All Data	416ba1d90d8195f0e04667db304fba3e	Stu_9bbe3edf0f75a29fcbace6aeef89b0a2	6f056fc30a0001dc3798fd39bbf8b1c9	7/6/18 11:24	Asia/Calcutta	12	ATTEMPT	tutor-performed			Computational Discrete Math	Computational Discrete Math	>Logic	module_2_problem_3	3	7/6/18 9:56					group2																								setVisible		TRUE						none	none					Carnegie Mellon University	csdmpf18							2018-07-06 11:24:11.670 UTC	
63482	All Data	371be2c5ff963e51fb425ceade879eaf	Stu_9bbe3edf0f75a29fcbace6aeef89b0a2	6f056fc30a0001dc3798fd39bbf8b1c9	7/6/18 11:24	Asia/Calcutta	2	ATTEMPT		RESULT		Computational Discrete Math	Computational Discrete Math	>Logic	module_2_problem_3	3	7/6/18 9:56	done ButtonPressed	1	1	CORRECT	done																								ButtonPressed		-1						none	none	Single-KC		KC9		Carnegie Mellon University	csdmpf18						-1	2018-07-06 11:24:13.543 UTC	2018-07-06 11:24:13.554 UTC
64560	All Data	24259c025f7608e069c929b974e9f9d5	Stu_9d0d67d5796e329b0074e9df12b2189d	7c8f4e850a0001dc22d28e30da6b8a0c	7/9/18 1:52	America/Indianapolis	142	HINT_REQUEST		HINT_MSG		Computational Discrete Math	Computational Discrete Math	>Logic	module_2_problem_2	3	7/9/18 1:02	undefined undefined	1	1	HINT	hint																								ButtonPressed		hint request		"Try applying simplification to the subexpression<p style=""margin: 0;"">q | ~q</p>"		1	4	none	none	Single-KC		KC76		Carnegie Mellon University	csdmpf18						"[,]"	2018-07-09 01:52:31.69 UTC	2018-07-09 01:52:31.203 UTC
64561	All Data	c5ebc48924fa4202b3baf6e779c77bed	Stu_9d0d67d5796e329b0074e9df12b2189d	7c8f4e850a0001dc22d28e30da6b8a0c	7/9/18 1:53	America/Indianapolis	25.667	ATTEMPT		RESULT		Computational Discrete Math	Computational Discrete Math	>Logic	module_2_problem_2	3	7/9/18 1:02	submit_btn1 ButtonPressed	1	1	CORRECT	ans_table_c1																								UpdateTextField		~(p&q)&(~p|q)		Good move				none	none	Single-KC		KC149		Carnegie Mellon University	csdmpf18						-1	2018-07-09 01:53:48.715 UTC	2018-07-09 01:53:48.813 UTC
64562	All Data	bccd649899e0a83c2aeaee0f60ff1003	Stu_9d0d67d5796e329b0074e9df12b2189d	7c8f4e850a0001dc22d28e30da6b8a0c	7/9/18 1:53	America/Indianapolis	25.667	ATTEMPT	tutor-performed			Computational Discrete Math	Computational Discrete Math	>Logic	module_2_problem_2	3	7/9/18 1:02					ans_table_c1																								lock								none	none					Carnegie Mellon University	csdmpf18							2018-07-09 01:53:48.792 UTC	
64563	All Data	eb0f9b355a3576090528552a64f93eb3	Stu_9d0d67d5796e329b0074e9df12b2189d	7c8f4e850a0001dc22d28e30da6b8a0c	7/9/18 1:53	America/Indianapolis	25.667	ATTEMPT	tutor-performed			Computational Discrete Math	Computational Discrete Math	>Logic	module_2_problem_2	3	7/9/18 1:02					group2																								setVisible		TRUE						none	none					Carnegie Mellon University	csdmpf18							2018-07-09 01:53:48.798 UTC	
64564	All Data	21271e57c2b8ddc346111cc1031ec5d8	Stu_9d0d67d5796e329b0074e9df12b2189d	7c8f4e850a0001dc22d28e30da6b8a0c	7/9/18 1:56	America/Indianapolis	133	ATTEMPT		RESULT		Computational Discrete Math	Computational Discrete Math	>Logic	module_2_problem_2	3	7/9/18 1:02	submit_btn2 ButtonPressed	1	0	INCORRECT	ans_table_c2																								UpdateTextField		~p&~p&~q|q		"Your answer is incorrect, here's a counterexample:<ul style=""margin: 0;""><li>p is true</li><li>q is true</li></ul>where the given expression and your expression evaluate differently."				none	none	Single-KC		KC273		Carnegie Mellon University	csdmpf18						"[submit_btn2,ButtonPressed]"	2018-07-09 01:56:01.978 UTC	2018-07-09 01:56:02.85 UTC
64565	All Data	01b2531fdae7df8d6511d43c6418d2f6	Stu_9d0d67d5796e329b0074e9df12b2189d	7c8f4e850a0001dc22d28e30da6b8a0c	7/9/18 1:56	America/Indianapolis	18	ATTEMPT		RESULT		Computational Discrete Math	Computational Discrete Math	>Logic	module_2_problem_2	3	7/9/18 1:02	submit_btn2 ButtonPressed	2	0	INCORRECT	ans_table_c2																								UpdateTextField		~p|~p&~q|q		"Your answer is incorrect, here's a counterexample:<ul style=""margin: 0;""><li>p is true</li><li>q is true</li></ul>where the given expression and your expression evaluate differently."				none	none	Single-KC		KC273		Carnegie Mellon University	csdmpf18						"[submit_btn2,ButtonPressed]"	2018-07-09 01:56:19.12 UTC	2018-07-09 01:56:19.132 UTC
64566	All Data	ad1906923c136240246103afc38cc4f2	Stu_9d0d67d5796e329b0074e9df12b2189d	7c8f4e850a0001dc22d28e30da6b8a0c	7/9/18 1:56	America/Indianapolis	19	ATTEMPT		RESULT		Computational Discrete Math	Computational Discrete Math	>Logic	module_2_problem_2	3	7/9/18 1:02	submit_btn2 ButtonPressed	3	0	INCORRECT	ans_table_c2																								UpdateTextField		~p|~q&~p|q		"Your answer is incorrect, here's a counterexample:<ul style=""margin: 0;""><li>p is true</li><li>q is true</li></ul>where the given expression and your expression evaluate differently."				none	none	Single-KC		KC273		Carnegie Mellon University	csdmpf18						"[submit_btn2,ButtonPressed]"	2018-07-09 01:56:38.289 UTC	2018-07-09 01:56:38.415 UTC
64567	All Data	33f5d88a4e65db8e1c313d06f3849f8a	Stu_9d0d67d5796e329b0074e9df12b2189d	7c8f4e850a0001dc22d28e30da6b8a0c	7/9/18 1:56	America/Indianapolis	14	HINT_REQUEST		HINT_MSG		Computational Discrete Math	Computational Discrete Math	>Logic	module_2_problem_2	3	7/9/18 1:02	submit_btn2 ButtonPressed	4	0	HINT	ans_table_c2	hint																							ButtonPressed	PreviousFocus	hint request		"Try applying deMorgan to the subexpression<p style=""margin: 0;"">~(p & q)</p>"		1	4	none	none	Single-KC		KC273		Carnegie Mellon University	csdmpf18						"[submit_btn2,ButtonPressed]"	2018-07-09 01:56:52.632 UTC	2018-07-09 01:56:52.648 UTC
